student_id,student_name,grade,section,teacher,assessment,student_group,purpose,evidence,language,raw_score,band,submission_status,score_band,student_score_id,season,writing_type,assessment_date,school_name,district_name,academic_year
300147,"Harris, Avery",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,Intervention,,,,,Not Scored,Absent,Not Scored,700441,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300148,"Salabova, Leah",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,General,,,,,Not Scored,Pending Review,Not Scored,700442,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300148,"Salabova, Leah",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,General,3,1,2,6,Proficient,Submitted,Proficient (5-6),700443,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300148,"Salabova, Leah",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,2,2,6,Proficient,Submitted,Proficient (5-6),700444,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300149,"Lyles, Evan",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,IEP,1,1,1,3,Developing,Submitted,Developing (3-4),700445,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300149,"Lyles, Evan",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,IEP,,,,,Not Scored,Pending Review,Not Scored,700446,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300149,"Lyles, Evan",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,2,2,1,5,Proficient,Submitted,Proficient (5-6),700447,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300150,"Garcia, Jonah",5,D,Michael Scott,Oct-4 Fall Baseline - My Favorite Place,504 Plan,1,1,0,2,Beginning,Submitted,Beginning (0-2),700448,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300150,"Garcia, Jonah",5,D,Michael Scott,Jan-12 Winter Benchmark - Community Heroes,504 Plan,1,1,0,2,Beginning,Submitted,Beginning (0-2),700449,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300150,"Garcia, Jonah",5,D,Michael Scott,Mar-9 GA Extended Writing Task - Athletic Ability,504 Plan,2,2,0,4,Developing,Submitted,Developing (3-4),700450,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300151,"Barron, Trey",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,,,,,Not Scored,Pending Review,Not Scored,700451,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300151,"Barron, Trey",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,2,2,2,6,Proficient,Submitted,Proficient (5-6),700452,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300151,"Barron, Trey",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,3,3,2,8,Advanced,Submitted,Advanced (7-8),700453,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300152,"Kindell, Eli",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,General,2,1,2,5,Proficient,Submitted,Proficient (5-6),700454,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300152,"Kindell, Eli",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,General,2,2,1,5,Proficient,Submitted,Proficient (5-6),700455,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300152,"Kindell, Eli",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,2,1,5,Proficient,Submitted,Proficient (5-6),700456,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300153,"Harris, Carter",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,IEP,1,2,1,4,Developing,Submitted,Developing (3-4),700457,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300153,"Harris, Carter",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,IEP,1,1,1,3,Developing,Submitted,Developing (3-4),700458,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300153,"Harris, Carter",4,B,Bretiya Wallace,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,3,2,1,6,Proficient,Submitted,Proficient (5-6),700459,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300154,"Wallace, Noah",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,Intervention,1,2,0,3,Developing,Submitted,Developing (3-4),700460,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300154,"Wallace, Noah",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,Intervention,2,2,1,5,Proficient,Submitted,Proficient (5-6),700461,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300154,"Wallace, Noah",3,B,Priya Shah,Mar-9 GA Extended Writing Task - Athletic Ability,Intervention,3,3,2,8,Advanced,Submitted,Advanced (7-8),700462,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300155,"Rivera, Nasir",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,Intervention,,,,,Not Scored,Not Submitted,Not Scored,700463,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300155,"Rivera, Nasir",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,Intervention,1,0,1,2,Beginning,Submitted,Beginning (0-2),700464,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300155,"Rivera, Nasir",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,Intervention,0,1,1,2,Beginning,Submitted,Beginning (0-2),700465,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300156,"Stanley, Darius",5,C,Jennifer Thomas,Oct-4 Fall Baseline - My Favorite Place,General,1,1,0,2,Beginning,Submitted,Beginning (0-2),700466,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300156,"Stanley, Darius",5,C,Jennifer Thomas,Jan-12 Winter Benchmark - Community Heroes,General,1,0,0,1,Beginning,Submitted,Beginning (0-2),700467,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300156,"Stanley, Darius",5,C,Jennifer Thomas,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,2,1,5,Proficient,Submitted,Proficient (5-6),700468,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300157,"Morrison, Chloe",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,English Learner,0,1,0,1,Beginning,Submitted,Beginning (0-2),700469,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300157,"Morrison, Chloe",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,English Learner,1,2,0,3,Developing,Submitted,Developing (3-4),700470,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300157,"Morrison, Chloe",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,1,2,1,4,Developing,Submitted,Developing (3-4),700471,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300158,"Little, Zara",5,B,Lisa Martinez,Oct-4 Fall Baseline - My Favorite Place,IEP,1,2,1,4,Developing,Submitted,Developing (3-4),700472,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300158,"Little, Zara",5,B,Lisa Martinez,Jan-12 Winter Benchmark - Community Heroes,IEP,1,1,2,4,Developing,Submitted,Developing (3-4),700473,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300158,"Little, Zara",5,B,Lisa Martinez,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,2,1,1,4,Developing,Submitted,Developing (3-4),700474,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300159,"Davis, Liam",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,Gifted,3,2,1,6,Proficient,Submitted,Proficient (5-6),700475,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300159,"Davis, Liam",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,Gifted,3,2,2,7,Advanced,Submitted,Advanced (7-8),700476,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300159,"Davis, Liam",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,Gifted,2,2,2,6,Proficient,Submitted,Proficient (5-6),700477,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300160,"Salabova, Caleb",3,C,Marcus Lee,Oct-4 Fall Baseline - My Favorite Place,General,1,1,1,3,Developing,Submitted,Developing (3-4),700478,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300160,"Salabova, Caleb",3,C,Marcus Lee,Jan-12 Winter Benchmark - Community Heroes,General,3,3,1,7,Advanced,Submitted,Advanced (7-8),700479,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300160,"Salabova, Caleb",3,C,Marcus Lee,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,1,1,4,Developing,Submitted,Developing (3-4),700480,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300161,"Boateng, Nora",5,D,Michael Scott,Oct-4 Fall Baseline - My Favorite Place,General,2,1,1,4,Developing,Submitted,Developing (3-4),700481,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300161,"Boateng, Nora",5,D,Michael Scott,Jan-12 Winter Benchmark - Community Heroes,General,2,1,1,4,Developing,Submitted,Developing (3-4),700482,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300161,"Boateng, Nora",5,D,Michael Scott,Mar-9 GA Extended Writing Task - Athletic Ability,General,3,2,2,7,Advanced,Submitted,Advanced (7-8),700483,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300162,"Robinson, Liam",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,General,3,2,1,6,Proficient,Submitted,Proficient (5-6),700484,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300162,"Robinson, Liam",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,General,1,2,1,4,Developing,Submitted,Developing (3-4),700485,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300162,"Robinson, Liam",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,General,3,1,1,5,Proficient,Submitted,Proficient (5-6),700486,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300163,"Miller, Iris",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,General,0,1,1,2,Beginning,Submitted,Beginning (0-2),700487,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300163,"Miller, Iris",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,General,2,0,1,3,Developing,Submitted,Developing (3-4),700488,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300163,"Miller, Iris",4,B,Bretiya Wallace,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,1,1,4,Developing,Submitted,Developing (3-4),700489,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300164,"Portalatin, Aiyla",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,Intervention,2,0,1,3,Developing,Submitted,Developing (3-4),700490,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300164,"Portalatin, Aiyla",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,Intervention,2,2,1,5,Proficient,Submitted,Proficient (5-6),700491,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300164,"Portalatin, Aiyla",3,B,Priya Shah,Mar-9 GA Extended Writing Task - Athletic Ability,Intervention,3,2,2,7,Advanced,Submitted,Advanced (7-8),700492,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300165,"Rakestraw, Iko",5,D,Michael Scott,Oct-4 Fall Baseline - My Favorite Place,General,1,0,1,2,Beginning,Submitted,Beginning (0-2),700493,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300165,"Rakestraw, Iko",5,D,Michael Scott,Jan-12 Winter Benchmark - Community Heroes,General,0,2,1,3,Developing,Submitted,Developing (3-4),700494,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300165,"Rakestraw, Iko",5,D,Michael Scott,Mar-9 GA Extended Writing Task - Athletic Ability,General,1,2,2,5,Proficient,Submitted,Proficient (5-6),700495,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300166,"Lee, Ari",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,IEP,3,2,1,6,Proficient,Submitted,Proficient (5-6),700496,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300166,"Lee, Ari",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,IEP,2,1,1,4,Developing,Submitted,Developing (3-4),700497,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300166,"Lee, Ari",4,B,Bretiya Wallace,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,3,3,2,8,Advanced,Submitted,Advanced (7-8),700498,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300167,"Scott, Cruz",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,Gifted,1,1,1,3,Developing,Submitted,Developing (3-4),700499,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300167,"Scott, Cruz",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,Gifted,2,2,2,6,Proficient,Submitted,Proficient (5-6),700500,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300167,"Scott, Cruz",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,Gifted,2,2,1,5,Proficient,Submitted,Proficient (5-6),700501,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300168,"Mitchell, Gabriel",5,B,Lisa Martinez,Oct-4 Fall Baseline - My Favorite Place,504 Plan,0,3,1,4,Developing,Submitted,Developing (3-4),700502,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300168,"Mitchell, Gabriel",5,B,Lisa Martinez,Jan-12 Winter Benchmark - Community Heroes,504 Plan,3,1,2,6,Proficient,Submitted,Proficient (5-6),700503,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300168,"Mitchell, Gabriel",5,B,Lisa Martinez,Mar-9 GA Extended Writing Task - Athletic Ability,504 Plan,3,2,2,7,Advanced,Submitted,Advanced (7-8),700504,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300169,"Martinez, Brielyn",5,D,Michael Scott,Oct-4 Fall Baseline - My Favorite Place,General,,,,,Not Scored,Pending Review,Not Scored,700505,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300169,"Martinez, Brielyn",5,D,Michael Scott,Jan-12 Winter Benchmark - Community Heroes,General,2,1,2,5,Proficient,Submitted,Proficient (5-6),700506,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300169,"Martinez, Brielyn",5,D,Michael Scott,Mar-9 GA Extended Writing Task - Athletic Ability,General,3,2,2,7,Advanced,Submitted,Advanced (7-8),700507,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300170,"Flores, Brielyn",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,IEP,1,1,0,2,Beginning,Submitted,Beginning (0-2),700508,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300170,"Flores, Brielyn",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,IEP,1,1,1,3,Developing,Submitted,Developing (3-4),700509,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300170,"Flores, Brielyn",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,2,1,1,4,Developing,Submitted,Developing (3-4),700510,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300171,"Gibson, Jaleah",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,1,0,0,1,Beginning,Submitted,Beginning (0-2),700511,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300171,"Gibson, Jaleah",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,2,2,0,4,Developing,Submitted,Developing (3-4),700512,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300171,"Gibson, Jaleah",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,3,2,1,6,Proficient,Submitted,Proficient (5-6),700513,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300172,"Nakamura, Nora",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,1,1,0,2,Beginning,Submitted,Beginning (0-2),700514,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300172,"Nakamura, Nora",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,2,1,1,4,Developing,Submitted,Developing (3-4),700515,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300172,"Nakamura, Nora",4,A,Jasmine Ramey,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,3,1,1,5,Proficient,Submitted,Proficient (5-6),700516,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300173,"Small, Aaron",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,0,0,0,0,Beginning,Submitted,Beginning (0-2),700517,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300173,"Small, Aaron",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,1,1,0,2,Beginning,Submitted,Beginning (0-2),700518,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300173,"Small, Aaron",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,1,1,1,3,Developing,Submitted,Developing (3-4),700519,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300174,"Martinez, Ava",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,0,0,0,0,Beginning,Submitted,Beginning (0-2),700520,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300174,"Martinez, Ava",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,1,2,1,4,Developing,Submitted,Developing (3-4),700521,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300174,"Martinez, Ava",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,2,1,5,Proficient,Submitted,Proficient (5-6),700522,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300175,"Villafana, Isaiah",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,3,1,1,5,Proficient,Submitted,Proficient (5-6),700523,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300175,"Villafana, Isaiah",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,3,2,1,6,Proficient,Submitted,Proficient (5-6),700524,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300175,"Villafana, Isaiah",3,B,Priya Shah,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,3,1,6,Proficient,Submitted,Proficient (5-6),700525,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300176,"Brooks, Ari",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,0,0,0,0,Beginning,Submitted,Beginning (0-2),700526,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300176,"Brooks, Ari",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,1,1,0,2,Beginning,Submitted,Beginning (0-2),700527,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300176,"Brooks, Ari",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,1,2,1,4,Developing,Submitted,Developing (3-4),700528,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300177,"Rakestraw, Jordan",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,1,1,2,4,Developing,Submitted,Developing (3-4),700529,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300177,"Rakestraw, Jordan",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,,,,,Not Scored,Pending Review,Not Scored,700530,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300177,"Rakestraw, Jordan",3,B,Priya Shah,Mar-9 GA Extended Writing Task - Athletic Ability,General,3,2,2,7,Advanced,Submitted,Advanced (7-8),700531,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300178,"Barron, Dana",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,English Learner,0,1,0,1,Beginning,Submitted,Beginning (0-2),700532,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300178,"Barron, Dana",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,English Learner,1,2,1,4,Developing,Submitted,Developing (3-4),700533,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300178,"Barron, Dana",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,2,3,1,6,Proficient,Submitted,Proficient (5-6),700534,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300179,"Boateng, Ella",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,General,0,0,0,0,Beginning,Submitted,Beginning (0-2),700535,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300179,"Boateng, Ella",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,General,1,2,0,3,Developing,Submitted,Developing (3-4),700536,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300179,"Boateng, Ella",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,2,1,5,Proficient,Submitted,Proficient (5-6),700537,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300180,"Garcia, Sydney",5,C,Jennifer Thomas,Oct-4 Fall Baseline - My Favorite Place,General,1,2,1,4,Developing,Submitted,Developing (3-4),700538,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300180,"Garcia, Sydney",5,C,Jennifer Thomas,Jan-12 Winter Benchmark - Community Heroes,General,3,3,1,7,Advanced,Submitted,Advanced (7-8),700539,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300180,"Garcia, Sydney",5,C,Jennifer Thomas,Mar-9 GA Extended Writing Task - Athletic Ability,General,3,3,2,8,Advanced,Submitted,Advanced (7-8),700540,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300181,"Bishop, Triston",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,1,1,0,2,Beginning,Submitted,Beginning (0-2),700541,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300181,"Bishop, Triston",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,2,2,0,4,Developing,Submitted,Developing (3-4),700542,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300181,"Bishop, Triston",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,2,1,5,Proficient,Submitted,Proficient (5-6),700543,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300182,"Little, Maya",5,B,Lisa Martinez,Oct-4 Fall Baseline - My Favorite Place,General,1,1,1,3,Developing,Submitted,Developing (3-4),700544,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300182,"Little, Maya",5,B,Lisa Martinez,Jan-12 Winter Benchmark - Community Heroes,General,3,1,2,6,Proficient,Submitted,Proficient (5-6),700545,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300182,"Little, Maya",5,B,Lisa Martinez,Mar-9 GA Extended Writing Task - Athletic Ability,General,2,2,2,6,Proficient,Submitted,Proficient (5-6),700546,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300183,"Coleman, Fatima",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,English Learner,1,0,1,2,Beginning,Submitted,Beginning (0-2),700547,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300183,"Coleman, Fatima",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,English Learner,1,2,1,4,Developing,Submitted,Developing (3-4),700548,Winter,Informational,2026-01-12,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300183,"Coleman, Fatima",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,1,1,1,3,Developing,Submitted,Developing (3-4),700549,Spring,Argumentative,2026-03-09,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
300184,"Portalatin, Gabriel",5,C,Jennifer Thomas,Oct-4 Fall Baseline - My Favorite Place,General,1,1,0,2,Beginning,Submitted,Beginning (0-2),700550,Fall,Narrative,2025-10-04,Beecher Hills Elementary,Atlanta Public Schools,2025-2026
