id,student_name,grade,section,teacher,assessment,student_group,domain,skill,rating,student_score_id
187,"Dupree, Noah",5,C,Jennifer Thomas,Oct-4 Fall Baseline - My Favorite Place,IEP,Evidence & Elaboration,Word Choice,Insufficient,700016
188,"Dupree, Noah",5,C,Jennifer Thomas,Oct-4 Fall Baseline - My Favorite Place,IEP,Language Usage & Conventions,Capitalization,Insufficient,700016
189,"Dupree, Noah",5,C,Jennifer Thomas,Oct-4 Fall Baseline - My Favorite Place,IEP,Language Usage & Conventions,Punctuation,Missing,700016
190,"Dupree, Noah",5,C,Jennifer Thomas,Oct-4 Fall Baseline - My Favorite Place,IEP,Language Usage & Conventions,Spelling,Insufficient,700016
191,"Dupree, Noah",5,C,Jennifer Thomas,Oct-4 Fall Baseline - My Favorite Place,IEP,Language Usage & Conventions,Usage,Weak,700016
192,"Dupree, Noah",5,C,Jennifer Thomas,Oct-4 Fall Baseline - My Favorite Place,IEP,Language Usage & Conventions,Sentence Formation,Insufficient,700016
193,"Dupree, Noah",5,C,Jennifer Thomas,Jan-12 Winter Benchmark - Community Heroes,IEP,Purpose & Organization,Introduction,Partial,700017
194,"Dupree, Noah",5,C,Jennifer Thomas,Jan-12 Winter Benchmark - Community Heroes,IEP,Purpose & Organization,Progression,Partial,700017
195,"Dupree, Noah",5,C,Jennifer Thomas,Jan-12 Winter Benchmark - Community Heroes,IEP,Purpose & Organization,Conclusion,Weak,700017
196,"Dupree, Noah",5,C,Jennifer Thomas,Jan-12 Winter Benchmark - Community Heroes,IEP,Purpose & Organization,Transitions,Insufficient,700017
197,"Dupree, Noah",5,C,Jennifer Thomas,Jan-12 Winter Benchmark - Community Heroes,IEP,Evidence & Elaboration,Focus,Weak,700017
198,"Dupree, Noah",5,C,Jennifer Thomas,Jan-12 Winter Benchmark - Community Heroes,IEP,Evidence & Elaboration,Dev of Support,Insufficient,700017
199,"Dupree, Noah",5,C,Jennifer Thomas,Jan-12 Winter Benchmark - Community Heroes,IEP,Evidence & Elaboration,Word Choice,Partial,700017
200,"Dupree, Noah",5,C,Jennifer Thomas,Jan-12 Winter Benchmark - Community Heroes,IEP,Language Usage & Conventions,Capitalization,Weak,700017
201,"Dupree, Noah",5,C,Jennifer Thomas,Jan-12 Winter Benchmark - Community Heroes,IEP,Language Usage & Conventions,Punctuation,Insufficient,700017
202,"Dupree, Noah",5,C,Jennifer Thomas,Jan-12 Winter Benchmark - Community Heroes,IEP,Language Usage & Conventions,Spelling,Insufficient,700017
203,"Dupree, Noah",5,C,Jennifer Thomas,Jan-12 Winter Benchmark - Community Heroes,IEP,Language Usage & Conventions,Usage,Insufficient,700017
204,"Dupree, Noah",5,C,Jennifer Thomas,Jan-12 Winter Benchmark - Community Heroes,IEP,Language Usage & Conventions,Sentence Formation,Missing,700017
205,"Dupree, Noah",5,C,Jennifer Thomas,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Purpose & Organization,Introduction,Weak,700018
206,"Dupree, Noah",5,C,Jennifer Thomas,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Purpose & Organization,Progression,Sufficient,700018
207,"Dupree, Noah",5,C,Jennifer Thomas,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Purpose & Organization,Conclusion,Weak,700018
208,"Dupree, Noah",5,C,Jennifer Thomas,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Purpose & Organization,Transitions,Partial,700018
209,"Dupree, Noah",5,C,Jennifer Thomas,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Evidence & Elaboration,Focus,Sufficient,700018
210,"Dupree, Noah",5,C,Jennifer Thomas,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Evidence & Elaboration,Dev of Support,Strong,700018
211,"Dupree, Noah",5,C,Jennifer Thomas,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Evidence & Elaboration,Word Choice,Sufficient,700018
212,"Dupree, Noah",5,C,Jennifer Thomas,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Language Usage & Conventions,Capitalization,Partial,700018
213,"Dupree, Noah",5,C,Jennifer Thomas,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Language Usage & Conventions,Punctuation,Insufficient,700018
214,"Dupree, Noah",5,C,Jennifer Thomas,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Language Usage & Conventions,Spelling,Weak,700018
215,"Dupree, Noah",5,C,Jennifer Thomas,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Language Usage & Conventions,Usage,Weak,700018
216,"Dupree, Noah",5,C,Jennifer Thomas,Mar-9 GA Extended Writing Task - Athletic Ability,IEP,Language Usage & Conventions,Sentence Formation,Partial,700018
217,"Nakamura, Isaiah",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,English Learner,Purpose & Organization,Introduction,Insufficient,700019
218,"Nakamura, Isaiah",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,English Learner,Purpose & Organization,Progression,Weak,700019
219,"Nakamura, Isaiah",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,English Learner,Purpose & Organization,Conclusion,Missing,700019
220,"Nakamura, Isaiah",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,English Learner,Purpose & Organization,Transitions,Insufficient,700019
221,"Nakamura, Isaiah",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,English Learner,Evidence & Elaboration,Focus,Weak,700019
222,"Nakamura, Isaiah",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,English Learner,Evidence & Elaboration,Dev of Support,Insufficient,700019
223,"Nakamura, Isaiah",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,English Learner,Evidence & Elaboration,Word Choice,Missing,700019
224,"Nakamura, Isaiah",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,English Learner,Language Usage & Conventions,Capitalization,Missing,700019
225,"Nakamura, Isaiah",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,English Learner,Language Usage & Conventions,Punctuation,Weak,700019
226,"Nakamura, Isaiah",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,English Learner,Language Usage & Conventions,Spelling,Weak,700019
227,"Nakamura, Isaiah",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,English Learner,Language Usage & Conventions,Usage,Weak,700019
228,"Nakamura, Isaiah",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,English Learner,Language Usage & Conventions,Sentence Formation,Insufficient,700019
229,"Nakamura, Isaiah",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,English Learner,Purpose & Organization,Introduction,Insufficient,700020
230,"Nakamura, Isaiah",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,English Learner,Purpose & Organization,Progression,Weak,700020
231,"Nakamura, Isaiah",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,English Learner,Purpose & Organization,Conclusion,Sufficient,700020
232,"Nakamura, Isaiah",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,English Learner,Purpose & Organization,Transitions,Weak,700020
233,"Nakamura, Isaiah",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,English Learner,Evidence & Elaboration,Focus,Missing,700020
234,"Nakamura, Isaiah",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,English Learner,Evidence & Elaboration,Dev of Support,Insufficient,700020
235,"Nakamura, Isaiah",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,English Learner,Evidence & Elaboration,Word Choice,Missing,700020
236,"Nakamura, Isaiah",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,English Learner,Language Usage & Conventions,Capitalization,Insufficient,700020
237,"Nakamura, Isaiah",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,English Learner,Language Usage & Conventions,Punctuation,Insufficient,700020
238,"Nakamura, Isaiah",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,English Learner,Language Usage & Conventions,Spelling,Missing,700020
239,"Nakamura, Isaiah",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,English Learner,Language Usage & Conventions,Usage,Insufficient,700020
240,"Nakamura, Isaiah",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,English Learner,Language Usage & Conventions,Sentence Formation,Insufficient,700020
241,"Nakamura, Isaiah",4,B,Bretiya Wallace,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Purpose & Organization,Introduction,Partial,700021
242,"Nakamura, Isaiah",4,B,Bretiya Wallace,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Purpose & Organization,Progression,Insufficient,700021
243,"Nakamura, Isaiah",4,B,Bretiya Wallace,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Purpose & Organization,Conclusion,Weak,700021
244,"Nakamura, Isaiah",4,B,Bretiya Wallace,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Purpose & Organization,Transitions,Missing,700021
245,"Nakamura, Isaiah",4,B,Bretiya Wallace,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Evidence & Elaboration,Focus,Weak,700021
246,"Nakamura, Isaiah",4,B,Bretiya Wallace,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Evidence & Elaboration,Dev of Support,Sufficient,700021
247,"Nakamura, Isaiah",4,B,Bretiya Wallace,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Evidence & Elaboration,Word Choice,Partial,700021
248,"Nakamura, Isaiah",4,B,Bretiya Wallace,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Language Usage & Conventions,Capitalization,Missing,700021
249,"Nakamura, Isaiah",4,B,Bretiya Wallace,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Language Usage & Conventions,Punctuation,Weak,700021
250,"Nakamura, Isaiah",4,B,Bretiya Wallace,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Language Usage & Conventions,Spelling,Insufficient,700021
251,"Nakamura, Isaiah",4,B,Bretiya Wallace,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Language Usage & Conventions,Usage,Insufficient,700021
252,"Nakamura, Isaiah",4,B,Bretiya Wallace,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Language Usage & Conventions,Sentence Formation,Insufficient,700021
253,"Pollock, Daniel",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Introduction,Partial,700022
254,"Pollock, Daniel",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Progression,Partial,700022
255,"Pollock, Daniel",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Conclusion,Partial,700022
256,"Pollock, Daniel",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Transitions,Partial,700022
257,"Pollock, Daniel",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Focus,Sufficient,700022
258,"Pollock, Daniel",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Dev of Support,Weak,700022
259,"Pollock, Daniel",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Word Choice,Weak,700022
260,"Pollock, Daniel",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Capitalization,Missing,700022
261,"Pollock, Daniel",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Punctuation,Insufficient,700022
262,"Pollock, Daniel",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Spelling,Insufficient,700022
263,"Pollock, Daniel",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Usage,Insufficient,700022
264,"Pollock, Daniel",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Sentence Formation,Partial,700022
265,"Pollock, Daniel",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Introduction,Missing,700023
266,"Pollock, Daniel",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Progression,Missing,700023
267,"Pollock, Daniel",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Conclusion,Missing,700023
268,"Pollock, Daniel",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Transitions,Missing,700023
269,"Pollock, Daniel",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Focus,Missing,700023
270,"Pollock, Daniel",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Dev of Support,Missing,700023
271,"Pollock, Daniel",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Word Choice,Missing,700023
272,"Pollock, Daniel",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Capitalization,Missing,700023
273,"Pollock, Daniel",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Punctuation,Missing,700023
274,"Pollock, Daniel",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Spelling,Missing,700023
275,"Pollock, Daniel",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Usage,Missing,700023
276,"Pollock, Daniel",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Sentence Formation,Missing,700023
277,"Pollock, Daniel",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Introduction,Partial,700024
278,"Pollock, Daniel",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Progression,Sufficient,700024
279,"Pollock, Daniel",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Conclusion,Sufficient,700024
280,"Pollock, Daniel",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Transitions,Weak,700024
281,"Pollock, Daniel",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Focus,Strong,700024
282,"Pollock, Daniel",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Dev of Support,Partial,700024
283,"Pollock, Daniel",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Word Choice,Sufficient,700024
284,"Pollock, Daniel",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Capitalization,Weak,700024
285,"Pollock, Daniel",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Punctuation,Sufficient,700024
286,"Pollock, Daniel",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Spelling,Weak,700024
287,"Pollock, Daniel",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Usage,Weak,700024
288,"Pollock, Daniel",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Sentence Formation,Partial,700024
289,"Lyles, Adrian",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,504 Plan,Purpose & Organization,Introduction,Missing,700025
290,"Lyles, Adrian",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,504 Plan,Purpose & Organization,Progression,Missing,700025
291,"Lyles, Adrian",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,504 Plan,Purpose & Organization,Conclusion,Missing,700025
292,"Lyles, Adrian",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,504 Plan,Purpose & Organization,Transitions,Missing,700025
293,"Lyles, Adrian",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,504 Plan,Evidence & Elaboration,Focus,Missing,700025
294,"Lyles, Adrian",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,504 Plan,Evidence & Elaboration,Dev of Support,Missing,700025
295,"Lyles, Adrian",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,504 Plan,Evidence & Elaboration,Word Choice,Missing,700025
296,"Lyles, Adrian",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,504 Plan,Language Usage & Conventions,Capitalization,Missing,700025
297,"Lyles, Adrian",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,504 Plan,Language Usage & Conventions,Punctuation,Missing,700025
298,"Lyles, Adrian",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,504 Plan,Language Usage & Conventions,Spelling,Missing,700025
299,"Lyles, Adrian",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,504 Plan,Language Usage & Conventions,Usage,Missing,700025
300,"Lyles, Adrian",4,B,Bretiya Wallace,Oct-4 Fall Baseline - My Favorite Place,504 Plan,Language Usage & Conventions,Sentence Formation,Missing,700025
301,"Lyles, Adrian",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,504 Plan,Purpose & Organization,Introduction,Sufficient,700026
302,"Lyles, Adrian",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,504 Plan,Purpose & Organization,Progression,Insufficient,700026
303,"Lyles, Adrian",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,504 Plan,Purpose & Organization,Conclusion,Sufficient,700026
304,"Lyles, Adrian",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,504 Plan,Purpose & Organization,Transitions,Sufficient,700026
305,"Lyles, Adrian",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,504 Plan,Evidence & Elaboration,Focus,Insufficient,700026
306,"Lyles, Adrian",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,504 Plan,Evidence & Elaboration,Dev of Support,Weak,700026
307,"Lyles, Adrian",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,504 Plan,Evidence & Elaboration,Word Choice,Insufficient,700026
308,"Lyles, Adrian",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,504 Plan,Language Usage & Conventions,Capitalization,Insufficient,700026
309,"Lyles, Adrian",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,504 Plan,Language Usage & Conventions,Punctuation,Weak,700026
310,"Lyles, Adrian",4,B,Bretiya Wallace,Jan-12 Winter Benchmark - Community Heroes,504 Plan,Language Usage & Conventions,Spelling,Missing,700026
